word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
bioinformatics,2.82,0,1,1,"A field of science in which biology, computer science, and information technology merge into a single discipline to analyse biological information using computers and statistical techniques.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
oni,2.82,0,0,1,A Japanese evil spirit or demon.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
puri,2.82,1,1,2,"A type of unleavened bread from India and Pakistan, usually deep-fried.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
jacky,2.82,1,1,2,A sailor.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
zika,2.82,0,1,2,The disease caused by the Zika virus.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
chugging,2.82,0,0,1,The sound of something that chugs.,,,noun:1;verb:1,noun,False,3,VERB,0.0,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
addy,2.82,0,0,2,Address (especially e-mail address).,,,noun:2,noun,False,2,NOUN,1.0,,False,True,False,,,,,,absent,,,
jud,2.82,0,0,1,A mass of coal holed or undercut so as to be thrown down by wedges.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ele,2.82,0,0,1,Elephant.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
lanier,2.82,0,0,2,A leather thong.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
serrano,2.82,0,0,2,"Ellipsis of serrano pepper, a chili pepper, a cultivar of Capsicum annuum which originated in the mountainous regions of the Mexican states of Puebla and Hidalgo and is used in cooking.",serrano pepper,,noun:2,noun,True,2,NOUN,0.5,,False,True,False,,,,,,absent,,,
ugg,2.82,0,0,2,ugg boot,ug,,noun:2;verb:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
teflon,2.81,0,1,1,"Synonym of polytetrafluoroethylene, PTFE.",,,adj:2;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
raya,2.81,0,0,2,"A former territory of the mediaeval principalities of Wallachia and Moldavia held under the direct administration of the Ottoman Empire, as opposed to the principalities.",rayah,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
catwoman,2.81,0,0,1,A woman in a cat costume.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
holo,2.81,0,0,1,A hologram.,,,adj:1;noun:1,adj,False,2,NOUN,1.0,,False,True,False,,,,,,absent,,,
chee,2.81,0,0,2,Synonym of mace (“old Chinese unit of weight”).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
pawnee,2.81,0,0,1,One or to whom a pledge is delivered as security one who takes anything in pawn.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
beastie,2.81,0,0,1,"Beast, animal.",,,noun:1,noun,False,3,NOUN,1.0,,False,True,False,,,,,,absent,,,
foy,2.81,1,1,2,"Faith, allegiance.",,,noun:2,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
tonya,2.81,0,0,1,"A trade broker in Japan, usually a wholesaler, warehouse manager, or shipment manager.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
topshop,2.81,0,0,1,"A building found in parts of the English Midlands, having three storeys, the lower two serving as living accommodation and the upper floor as a workshop containing a weaver's loom.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sala,2.81,0,0,5,A large hall or reception room.,,,noun:5,noun,False,4,PROPN,0.0,,False,True,False,,,,,,absent,,,
latimer,2.81,0,0,1,Synonym of interpreter.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pon,2.81,0,0,1,A call for forming a set of three identical tiles using a discarded tile.,,,noun:1;prep:1;verb:1,noun,True,0,,,,False,True,False,,,,,,absent,,,
rewatching,2.81,0,0,1,The act of watching something again.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
resetting,2.81,0,0,1,The act by which something is reset.,,,noun:1;verb:1,noun,False,2,PROPN,0.0,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
dancehall,2.81,1,1,2,A public hall for dancing.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
ozzie,2.81,0,0,1,A hospital.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
tama,2.8,0,0,1,"A form of votive offering in the Eastern Orthodox Church, particularly the Greek Orthodox Church, usually in the form of a small metal plaque with an embossed image symbolizing the subject of prayer f",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
spooner,2.8,0,0,2,One who spoons; one who engages in spooning.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
duc,2.8,0,0,1,A French duke.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
redistricting,2.8,0,0,1,An instance of adjusting the borders that delineate districts.,,,noun:1;verb:1,noun,False,1,VERB,0.0,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
tylenol,2.8,1,1,2,The pharmaceutical drug acetaminophen (“paracetamol”).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
paloma,2.8,0,0,1,"A cocktail made with tequila, lime juice, and grapefruit soda.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ryo,2.8,0,1,1,"An anhemitonic pentatonic scale used in a Japanese Buddhist chant, and built up by intervals of major second, major second, minor third, major second, minor third.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
chucky,2.8,0,0,3,chicken,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
walkthrough,2.8,0,0,5,"A tour of a space, such as a property for sale or rent.",,,noun:5;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kata,2.8,0,0,5,Any of a sequence of positions and movements used in many martial arts.,kata thermometer,,noun:5;adv:1,noun,True,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
aam,2.79,0,0,1,"A Dutch and German measure of liquids, used in England for Rhine wine, varying in different cities, being in Amsterdam about 41 wine gallons, in Antwerp 36½, and in Hamburg 38¼.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kevlar,2.79,1,1,2,"(Fabric, cordage, etc made of) aramid fiber, an exceptionally strong, light, man-made fibre used to strengthen cables and sheet materials, e.g. in stab-resistant vests.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
auguste,2.79,0,0,1,"A kind of clown, usually serving as an anarchic foil to the whiteface.",,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
bute,2.79,0,1,1,Phenylbutazone.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
shanti,2.79,0,1,1,"Peace, tranquility.",,,intj:1;noun:1,intj,False,0,,,,False,True,False,,,,,,absent,,,
glyn,2.79,0,0,1,"A valley in a mountain area, especially one with a stream in the bottom.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
rapunzel,2.79,0,1,2,"A plant with leaves and crisp roots which have been used in salads, rampion, Campanula rapunculus.",,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
majid,2.79,0,0,1,Any of the family Majidae of sea spiders or spider crabs.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fap,2.79,1,0,2,A session of masturbation.,,,noun:2;adj:1;intj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sud,2.79,0,0,1,A bubble of lather or foam (the singular of suds).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bonham,2.79,0,0,1,A piglet.,,,noun:1,noun,False,4,PROPN,0.0,,False,True,False,,,,,,absent,,,
hoyer,2.79,0,0,1,"A device for transferring a person with serious mobility issues to and from the floor, a mobility device (such as a wheelchair), seating, and a bed.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mondo,2.79,0,0,1,A dialogue between master and student designed to obtain an intuitive truth.,,,adj:1;adv:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
ordinator,2.79,0,0,1,One who ordains or establishes; a director.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sor,2.79,0,0,1,A sorority (student organization).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
neverland,2.79,0,0,1,"An ideal, fantastical, imaginary, or dreamlike place.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
rockland,2.79,0,0,1,A rocky landscape.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
desai,2.79,0,0,1,"In west and south India, a native official in charge of a district, often held by heredity; a petty chief.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
sulu,2.79,0,0,1,An all-purpose skirt-like garment worn by men and women in Fiji.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
witcher,2.79,0,0,3,A dowser.,,,noun:3;contraction:1,noun,True,0,,,,False,True,False,,,,,,absent,,,
yue,2.78,0,0,2,"An ancient Chinese unit of volume, notionally equivalent to the space occupied by 1200 millet seeds.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
lapis,2.78,0,1,1,Ellipsis of lapis lazuli.,lapis lazuli,,noun:1,noun,True,2,NOUN,0.5,,False,True,False,,,,,,absent,,,
isu,2.78,0,0,1,An individual seat in the loft-like balcony of a sumo arena.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
malkin,2.78,0,0,6,A (stereotypical name for a) lower-class or uncultured woman; a kitchenmaid; a slattern.,,,noun:6,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
jeju,2.78,0,0,1,"A South American (Amazonian) erythrinid fish, Hoplerythrinus unitaeniatus (formerly sometimes Erythrinus unitaeniatus).",,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
wook,2.78,0,0,1,"An unwashed, unemployed moocher who enjoys traveling to festivals and crashes at other people's houses.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
moser,2.78,0,0,1,An informer; one who tells on another.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
jizz,2.78,0,1,2,"The physical and behavioural characteristics of a bird that enable it to be immediately recognised by an experienced birder as a certain type of bird, especially to family or genus level.",,,noun:2;verb:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
merci,2.78,0,0,1,An extra card or set of cards that is allowed to play at the end of various card games.,,,intj:1;noun:1,intj,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
gaylord,2.78,0,0,4,Synonym of gay: a homosexual man.,,,noun:4;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
gelato,2.78,0,1,1,"An Italian variant of ice cream made from milk and sugar, combined with other flavourings. The ingredients are supercooled while stirring to break up ice crystals as they form.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
joshi,2.78,0,1,2,Japanese women's professional wrestling,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
eyewear,2.78,0,1,1,"A vision aid or similar device worn over the eyes, such as eyeglasses, contact lenses, or protective goggles.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
nang,2.78,0,0,1,"A metal bulb filled with nitrous oxide gas, inhaled for its disassociative effects, normally intended as a propellant for whipped cream.",,,adj:1;noun:1,adj,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
bruv,2.78,0,0,1,"Brother, mate, friend.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sativa,2.78,0,1,1,"Cannabis sativa, a widely consumed form of cannabis.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ender,2.78,0,0,2,Something which ends another thing.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
parti,2.77,0,0,2,"The basic, central, or main concept, drawing, or scheme of an architectural design.",,,noun:2,noun,False,2,NOUN,0.5,,False,True,False,,,,,,absent,,,
abo,2.77,0,0,1,An Aboriginal person.,,,adj:1;noun:1,adj,False,5,NOUN,1.0,,False,True,False,,,,,,absent,,,
rav,2.77,0,0,2,a rabbi,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
chubb,2.77,0,0,1,An erection of the penis.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
twerking,2.77,0,1,2,"A sexually-provocative dance, involving the performer thrusting their hips back from a low squatting stance and shaking their buttocks.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
rog,2.77,1,1,3,Intoxication through freebasing.,ROG,,noun:3;intj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fuckery,2.77,1,1,4,"Nonsense, bullshit, or underhanded trickery.",,,noun:4,noun,False,0,,,,False,True,False,,,,,,absent,,,
spitzer,2.77,0,0,1,A pointed bullet.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ronin,2.77,0,0,2,A masterless samurai (who often becomes a mercenary to make ends meet).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
baillie,2.77,0,0,2,The jurisdiction of a bailie or bailiff; a bailiwick.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
megatron,2.77,0,0,1,"A disc-seal tube, used in lighthouses or submersibles.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
futurama,2.77,0,0,1,A palpable depiction of a (usually sensational) vision of the future.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
opie,2.77,0,0,1,Short for opilio crab.,opilio crab,,noun:1,noun,True,0,,,,False,True,False,,,,,,absent,,,
elo,2.77,0,0,1,Synonym of Elo rating.,,,noun:1,noun,False,2,OTHER,0.0,,False,True,False,,,,,,absent,,,
sab,2.77,0,1,3,"A saboteur, especially of fox hunts.",sab.,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tasking,2.76,0,0,1,A task; an assigned item of work.,,,noun:1;verb:1,noun,False,2,NOUN,0.5,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
cartman,2.76,0,0,2,A person who transports goods or people by horse and cart; a carman.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
hillman,2.76,0,0,3,A native or inhabitant of hilly or mountainous country; a tribesman who lives in the mountains.,,,noun:3,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
licensure,2.76,1,1,2,The act of conferring a license for an activity.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
heil,2.76,0,0,1,A Sieg Heil.,,,noun:1;verb:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
chapo,2.76,0,0,1,chapati (food),,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tur,2.76,0,0,1,Any member of the species Capra caucasica (West Caucasian tur) or Capra cylindricornis (East Caucasian tur) of wild goats native to Caucasus.,,,noun:1,noun,False,1,VERB,0.0,,False,True,False,,,,,,absent,,,
northside,2.76,0,0,1,"The northern side of a building, street, area etc.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
panning,2.76,1,1,4,"The act of one who pans, as for gold.",,,noun:4;verb:1,noun,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
waka,2.76,0,0,3,A kind of classical Japanese poem.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
vidya,2.76,0,1,1,Video games.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
butthurt,2.76,0,1,1,A feeling of offense caused by a perceived insult or injustice.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
bim,2.76,0,0,1,A woman.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
keychain,2.76,0,0,3,A chain or ring to which a key may be attached.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
ker,2.76,0,0,1,A chief of the Luo people.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tattooing,2.75,1,1,2,The act of beating out a rhythm on a drum,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
opa,2.75,0,0,1,"Grandfather, grandpa.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
jardin,2.75,0,0,1,The inclusions and fissures within an emerald.,,,noun:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,absent,,,
marla,2.75,0,1,3,Plasticine; modelling clay.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
tock,2.75,0,0,1,A clicking sound similar to one made by the hands of a clock.,,,noun:1;verb:1,noun,False,2,OTHER,0.0,,False,True,False,,,,,,absent,,,
spidey,2.75,0,0,1,A spider.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
hallo,2.75,0,0,2,"The cry ""hallo!""",,,verb:4;intj:2;noun:2,verb,False,2,OTHER,0.0,,False,True,False,,,,,,absent,,,
rona,2.75,0,1,1,COVID-19.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ded,2.75,0,0,1,A person who inflicts dedovshchina (a kind of hazing ritual).,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
hiller,2.75,0,0,1,A poor rural person.,,,noun:1,noun,False,4,PROPN,0.0,,False,True,False,,,,,,absent,,,
thakur,2.75,0,0,1,A noble in the historical feudal system of the Indian subcontinent.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
homeworld,2.75,0,0,1,The world on which someone or something originated; a home planet or moon.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
zorro,2.75,0,0,1,"A South American canid of the species Lycalopex culpaeus, visually similar to (and sometimes referred to as) a fox but more closely related to a wolf.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sav,2.74,0,0,2,A saveloy.,,,noun:2;adj:1,noun,True,0,,,,False,True,False,,,,,,absent,,,
patterning,2.74,1,1,2,A pattern; the production of a pattern; the process of forming a pattern.,,,noun:2;verb:1,noun,False,1,VERB,0.0,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
coker,2.74,0,0,3,The industrial plant in which coke is manufactured,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
stig,2.74,0,0,2,"Someone from a poor background, with poor dress sense.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mahi,2.74,0,1,1,the work required to complete a task,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bru,2.74,0,0,1,bro; bra; term of address for a man,,,intj:1;noun:1,intj,False,0,,,,False,True,False,,,,,,absent,,,
ghibli,2.74,0,0,1,sirocco,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dur,2.74,0,0,1,A marijuana dealer.,,,adj:1;intj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
amicus,2.74,0,0,1,Someone not a party to a case who submits a brief and/or presents oral argument in that case.,,,noun:1,noun,False,4,ADJ,0.0,,False,True,False,,,,,,absent,,,
mib,2.74,0,0,1,"A marble (glass ball used in games), especially one used as a target.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
noob,2.74,0,0,2,"A newb or newbie; someone who is new to a game, concept, or idea; implying a lack of experience.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
lexie,2.74,0,0,1,"A minimal unit of reading, such as a sentence or sentence fragment",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
flor,2.74,1,1,1,"A film of yeast that develops on the surface of some wines during fermentation, induced deliberately during the production of sherry.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
moya,2.74,1,1,1,"Flowing mud associated with a volcanic eruption (especially in South America), formed when snow or a lake near a volcano is disrupted, or when rain or steam mixes with soil or ash during an eruption.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
laine,2.74,0,0,1,an area of arable land at the foot of a hill,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
rasa,2.74,0,0,1,An essential mental state; the dominant emotional theme of a work.,,,noun:1,noun,False,2,OTHER,0.0,,False,True,False,,,,,,absent,,,
